-38,35,40
-38,34,39
-37,33,41
-37,33,42
-35,33,42
-35,33,42
-35,33,42
-38,32,41
-39,33,42
-39,33,42
-37,33,42
-35,32,42
-34,31,42
-35,31,39
-37,31,39
-40,34,39
-41,36,39
-41,36,38
-40,34,38
-40,33,39
-38,32,40
-38,32,40
-37,32,40
-37,33,40
-37,33,40
-38,33,41
-38,33,41
-38,33,41
-37,33,41
-36,32,42
-36,32,42
-36,32,42
-36,32,42
-36,32,42
-37,32,42
-36,32,41
-36,32,41
-36,32,41
-36,32,41
-37,33,41
-37,32,41
-37,33,41
-37,32,41
-37,32,41
-37,32,41
-37,33,41
-37,33,41
-37,33,40
-38,33,40
-38,33,41
-38,33,41
-38,33,40
-38,33,40
-38,33,40
-38,33,41
-37,33,41
-37,33,41
-37,33,41
-38,33,41
-37,33,41
-37,33,41
-37,32,41
-36,32,42
-36,32,42
-36,32,41
-36,32,41
-37,33,41
-37,33,41
-37,32,41
-37,32,41
-37,32,42
-36,32,41
-36,33,41
-37,33,41
-38,33,40
-39,33,41
-38,33,40
-38,33,41
-37,33,41
-37,32,41
-37,33,41
-38,33,40
-38,33,40
-38,33,40
-38,33,40
-38,33,41
-38,33,40
-38,33,40
-39,33,40
-38,33,40
-37,33,41
-37,32,41
-39,33,39
-39,33,40
-38,33,41
-38,33,40
-38,33,41
-37,33,41
-37,33,41
-37,32,40
-38,32,41
-38,32,41
-38,32,41
-37,32,41
-38,32,40
-38,32,40
-37,32,41
-39,33,42
-38,33,40
-38,33,40
-38,33,41
-37,32,40
-38,33,41
-36,33,47
-35,33,48
-34,32,46
-36,31,43
-37,30,42
-39,29,38
-42,29,39
-40,29,44
-38,29,47
-37,28,47
-33,28,49
-32,28,49
-29,27,49
-28,26,51
-26,25,51
-26,24,50
-29,24,50
-28,23,52
-28,23,52
-28,23,51
-29,23,50
-29,23,51
-28,23,51
-29,23,52
-30,23,52
-29,23,52
-28,23,52
-27,23,49
-30,22,52
-30,22,50
-30,23,50
-30,24,50
-29,26,51
-30,26,48
-25,27,51
-24,26,55
-31,30,54
-23,30,56
-25,29,54
-34,26,42
-29,23,43
-28,24,49
-26,29,56
-26,33,61
-21,37,68
-17,21,65
-20,19,38
-15,21,37
-19,24,38
-29,22,41
-35,21,48
-36,22,51
-40,24,54
-40,25,53
-32,25,51
-30,27,47
-29,27,46
-28,27,47
-31,27,47
-33,27,48
-35,27,49
-35,27,48
-34,27,48
-34,27,47
-33,28,47
-31,28,47
-32,29,49
-32,29,50
-31,28,52
-31,28,51
-33,26,49
-32,25,48
-33,24,49
-35,24,49
-37,23,47
-36,22,48
-36,19,53
-35,18,53
-33,16,50
-33,14,48
-33,13,48
-34,11,52
-33,12,51
-33,14,48
-34,14,54
-35,15,54
-35,16,52
-34,16,52
-35,16,50
-35,16,49
-36,16,49
-36,16,50
-36,17,50
-36,17,51
-35,17,50
-34,17,51
-33,17,51
-34,17,51
-33,17,51
-34,17,50
-30,18,51
-27,18,53
-20,21,61
-18,23,67
-15,29,71
-23,30,67
-30,33,61
-48,34,37
-59,31,20
-63,28,12
-66,23,6
-66,20,4
-72,17,1
-77,17,8
-76,17,15
-68,20,25
-58,26,32
-56,31,32
-46,37,33
-35,42,34
-23,44,38
-21,45,45
-20,45,56
-18,42,67
-18,39,66
-19,35,66
-20,30,65
-21,28,62
-19,29,59
-16,34,58
-16,36,58
-23,40,56
-27,44,55
-32,46,49
-35,45,40
-39,43,34
-48,40,29
-53,35,28
-56,31,26
-61,24,24
-62,21,24
-68,19,25
-65,18,27
-62,19,30
-54,24,34
-51,27,36
-44,34,38
-36,41,40
-33,44,41
-30,48,45
-26,47,46
-25,46,48
-20,41,54
-16,39,56
-16,36,60
-16,34,64
-13,32,65
-14,31,63
-23,32,59
-27,34,58
-26,38,55
-27,40,54
-30,44,52
-30,47,45
-35,47,45
-39,44,40
-42,41,37
-44,33,33
-49,26,31
-53,23,30
-54,17,30
-61,12,31
-64,11,31
-64,13,30
-62,16,31
-53,23,33
-44,31,36
-40,34,37
-33,39,38
-24,44,44
-23,47,50
-19,47,59
-17,45,61
-17,41,67
-20,38,68
-20,37,66
-18,33,65
-21,36,63
-23,37,59
-26,38,57
-27,37,55
-31,36,47
-40,32,42
-43,31,40
-45,24,37
-47,21,34
-57,16,30
-62,10,25
-64,7,23
-68,4,22
-67,7,27
-63,10,31
-55,16,37
-47,19,40
-36,22,46
-29,28,52
-24,29,57
-16,28,60
-19,24,63
-24,23,64
-27,22,65
-26,22,67
-25,21,68
-27,22,64
-28,22,62
-27,24,58
-28,24,56
-30,24,53
-34,22,50
-36,21,47
-42,16,43
-51,13,39
-54,11,36
-59,7,31
-61,6,29
-61,5,28
-57,6,30
-53,8,31
-48,11,37
-45,15,41
-44,17,44
-38,20,48
-37,22,49
-34,25,52
-29,27,55
-27,28,56
-26,29,58
-26,29,61
-25,29,63
-22,30,65
-21,32,64
-19,33,64
-19,37,67
-17,39,69
-16,47,65
-17,47,61
-26,49,53
-43,46,37
-53,41,28
-59,31,18
-60,23,13
-62,19,11
-69,13,7
-71,11,7
-70,7,9
-74,6,11
-75,7,12
-70,10,15
-63,16,21
-60,18,23
-54,26,30
-52,31,34
-44,36,34
-34,39,40
-31,43,48
-26,45,51
-19,41,54
-20,38,60
-30,37,67
-32,36,68
-25,32,68
-20,28,64
-22,27,62
-23,31,61
-21,33,60
-17,35,61
-21,36,58
-27,37,56
-39,37,47
-46,34,42
-49,32,37
-58,25,26
-62,21,18
-63,16,14
-64,11,8
-67,9,4
-69,2,2
-68,-1,4
-70,-1,6
-70,1,9
-66,3,10
-66,9,14
-59,15,23
-58,19,27
-52,26,30
-48,28,32
-38,31,36
-30,36,44
-29,38,49
-26,39,58
-23,40,66
-23,39,71
-25,38,77
-26,38,77
-27,38,71
-27,40,65
-28,40,62
-29,42,55
-34,41,50
-37,40,45
-46,33,30
-50,28,27
-59,18,15
-70,10,5
-69,6,2
-69,1,-2
-66,-1,-2
-66,-4,-1
-67,-3,-1
-68,-2,0
-65,-2,22
-60,1,34
-57,0,44
-48,1,54
-40,-1,59
-36,-3,60
-32,-5,60
-27,-5,60
-12,-7,61
-8,-5,55
-8,-7,57
-8,-12,60
-9,-12,61
-13,-14,63
-17,-13,62
-18,-12,61
-22,-11,59
-23,-12,59
-23,-9,55
-26,-10,56
-28,-10,55
-28,-11,55
-29,-12,55
-29,-12,55
-28,-12,55
-27,-11,55
-25,-11,55
-24,-11,56
-23,-11,57
-22,-10,58
-22,-10,59
-22,-10,59
-22,-10,59
-23,-10,59
-23,-10,58
-25,-10,57
-25,-10,56
-26,-11,56
-26,-11,56
-26,-11,55
-26,-11,55
-26,-11,55
-25,-10,55
-25,-10,56
-25,-10,56
-25,-10,57
-25,-10,57
-24,-10,57
-25,-10,57
-25,-10,57
-25,-10,57
-25,-10,57
-25,-10,56
-26,-10,57
-26,-10,56
-25,-10,56
-27,-13,57
-26,-14,58
-21,-6,57
-19,-1,54
-22,2,44
-33,11,38
-41,10,39
-38,16,39
-36,34,39
-36,34,42
-41,42,53
-51,48,57
-47,45,58
-38,38,48
-34,36,44
-30,32,39
-30,29,39
-31,28,40
-34,26,42
-35,25,42
-37,24,42
-37,26,42
-37,27,43
-37,31,45
-39,33,46
-40,34,46
-39,34,45
-38,34,45
-35,32,44
-34,31,42
-34,30,42
-35,29,43
-35,28,43
-36,28,43
-36,28,44
-36,29,44
-36,30,45
-36,30,44
-37,30,44
-36,30,44
-36,30,44
-36,29,43
-35,29,44
-35,29,45
-36,29,44
-36,30,44
-36,30,44
-35,30,45
-36,30,44
-36,30,44
-36,30,44
-35,30,44
-35,30,44
-36,30,44
-35,31,45
-35,31,44
-35,31,44
-35,30,44
-36,30,45
-35,30,44
-35,30,44
-35,30,45
-35,30,44
-35,30,44
-35,30,44
-36,30,44
-35,30,44
-35,30,45
-35,30,44
-35,29,44
-35,29,44
-35,29,43
-35,29,43
-35,30,44
-35,31,44
-35,31,44
-35,31,45
-36,32,45
-35,32,45
-34,31,44
-31,32,43
-36,32,43
-1,60,-13
-42,27,47
-32,28,51
-30,34,46
-33,32,42
-37,31,43
-36,31,44
-33,31,42
-33,31,42
-35,30,43
-37,32,43
-38,32,44
-35,32,45
-35,31,44
-36,31,43
-35,31,44
-34,31,44
-34,31,45
-32,30,41
-34,32,41
-39,33,40
-44,35,39
-39,30,44
-27,31,47
-26,31,48
-33,32,46
-37,30,42
-32,30,45
-29,32,47
-31,34,44
-34,32,45
-33,32,43
-30,32,46
-35,33,52
-37,39,57
-27,36,62
-23,29,53
-25,30,44
-29,37,34
-32,26,33
-33,25,36
-32,26,44
-30,27,45
-33,31,46
-36,32,50
-34,33,51
-32,33,52
-32,30,50
-31,30,50
-30,29,46
-30,27,45
-31,27,46
-32,27,47
-32,27,45
-33,28,45
-32,29,46
-32,29,47
-33,30,47
-33,30,47
-32,30,48
-32,30,47
-32,30,47
-32,29,47
-32,29,46
-32,29,46
-33,29,46
-33,29,47
-32,30,47
-33,29,47
-32,30,47
-32,29,47
-32,30,47
-33,29,47
-32,29,46
-32,29,46
-32,29,46
-32,29,47
-32,29,47
-32,29,47
-32,29,47
-33,29,47
-32,29,47
-32,29,47
-32,30,46
-32,29,47
-32,29,46
-32,29,47
-32,30,47
-32,30,47
-32,30,46
-32,30,47
-32,30,47
-32,29,47
-32,29,46
-32,29,47
-33,30,46
-32,30,46
-32,29,47
-32,30,47
-32,29,46
-32,29,46
-32,29,47
-32,30,46
-32,30,46
-32,30,46
-32,30,46
-32,30,47
-32,29,47
-32,30,47
-32,30,47
-32,30,46
-32,30,46
-32,30,46
-32,30,46
-32,30,47
-32,30,46
-32,30,47
-32,30,47
-32,30,47
-32,30,47
-31,30,47
-31,30,47
-32,30,46
-31,30,47
-31,29,47
-33,30,46
-33,30,46
-32,30,46
-31,30,46
-32,30,46
-32,30,46
-31,30,47
-31,31,47
-31,30,47
-31,31,47
-32,30,47
-32,30,46
-31,30,46
-31,30,46
-32,31,47
-32,31,46
-31,31,47
-32,31,46
-31,30,46
-31,30,46
-32,30,46
-33,30,46
-32,30,47
-32,31,47
-31,31,47
-32,31,46
-31,31,47
-31,31,47
-30,31,47
-31,31,46
-31,32,47
-32,32,46
-31,30,46
-30,30,46
-31,31,45
-32,31,45
-32,31,45
-32,32,46
-32,32,46
-32,31,45
-32,32,45
-32,32,45
-31,32,46
-31,33,46
-30,33,45
-31,33,46
-31,33,46
-31,33,46
-31,33,46
-31,33,45
-31,33,45
-31,33,45
-31,34,45
-31,33,45
-31,33,45
-31,33,45
-31,33,45
-31,33,45
-31,33,45
-31,33,45
-31,33,45
-32,33,44
-32,33,45
-31,33,45
-32,33,44
-32,33,44
-31,33,44
-30,33,44
-29,34,45
-30,34,45
-30,34,46
-28,35,48
-29,35,44
-30,34,42
-34,32,41
-35,34,42
-34,33,42
-32,34,47
-33,35,46
-31,36,46
-32,36,49
-33,38,54
-27,35,59
-23,27,59
-27,31,45
-30,38,35
-31,32,34
-30,29,41
-29,29,45
-29,30,47
-32,30,45
-34,30,45
-36,31,47
-34,31,49
-32,31,49
-30,30,47
-31,29,47
-30,28,46
-28,27,46
-28,27,47
-30,28,47
-32,28,47
-32,29,48
-32,29,48
-32,30,48
-32,30,47
-32,31,46
-32,31,46
-32,30,46
-31,30,46
-32,30,46
-32,31,46
-32,31,46
-32,31,47
-32,31,47
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-33,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,45
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-32,31,46
-33,31,45
-32,32,46
-32,31,46
-32,31,46
-33,31,45
-32,31,45
-31,31,45
-32,31,45
-33,31,45
-33,31,45
-32,31,46
-32,32,46
-32,32,46
-32,32,46
-32,32,46
-32,32,46
-32,32,45
-32,32,45
-32,32,45
-32,32,45
-32,32,45
-33,32,45
-32,32,45
-32,32,46
-32,32,45
-33,32,45
-33,32,45
-32,32,45
-32,32,45
-33,32,45
-32,31,45
-32,31,46
-32,32,45
-32,32,45
-31,33,45
-31,30,45
-31,31,45
-17,31,54
-11,35,61
-9,36,64
-5,38,63
-10,40,65
-24,40,64
-22,34,52
-40,36,47
-42,32,35
-61,24,37
-59,17,43
-59,9,28
-53,6,26
-47,6,12
-60,-1,22
-56,-3,25
-63,-5,34
-59,-6,40
-57,-4,39
-56,2,40
-57,4,42
-59,12,49
-49,18,53
-43,21,53
-26,22,58
-16,17,62
-4,13,66
-1,12,73
5,6,83
5,0,99
9,9,77
5,17,53
-36,30,52
-47,22,52
-25,22,43
-37,24,53
-44,22,52
-59,21,44
-62,16,35
-58,14,34
-53,12,31
-51,12,29
-48,10,28
-50,9,32
-50,9,35
-47,11,40
-45,12,41
-42,16,41
-37,21,41
-38,23,39
-41,27,28
-8,42,70
-18,53,82
-16,40,80
-26,41,61
-28,37,45
-36,33,38
-40,33,38
-41,28,40
-39,26,38
-38,26,37
-39,26,39
-42,27,40
-43,27,43
-41,28,42
-36,28,44
-29,30,46
-28,30,47
-28,31,48
-31,32,49
-32,33,48
-34,32,47
-35,31,44
-35,30,44
-35,29,44
-34,29,45
-34,30,45
-33,30,46
-32,31,46
-31,31,47
-31,31,47
-31,31,47
-31,31,47
-31,31,47
-31,31,47
-32,30,47
-32,30,47
-32,30,47
-32,30,47
-32,29,47
-32,29,46
-31,29,46
-32,29,47
-31,30,48
-34,30,47
-35,29,45
-34,29,45
-30,29,47
-29,29,49
-30,29,49
-32,29,48
-32,28,46
-32,28,46
-33,28,46
-33,28,46
-34,28,46
-34,27,46
-34,27,46
-36,27,47
-36,27,47
-36,27,47
-35,27,45
-35,27,45
-35,27,45
-35,28,45
-35,28,45
-35,29,46
-35,28,46
-35,28,47
-34,27,46
-34,27,46
-34,27,46
-34,28,46
-34,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,45
-35,28,45
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,45
-35,28,46
-35,28,46
-35,28,46
-35,28,46
-35,28,45
-35,28,45
-35,28,45
-35,29,46
-35,28,46
-35,28,46
-35,28,45
-35,28,45
-35,28,46
-35,29,46
-35,28,46
-35,28,46
-35,28,45
-35,28,45
-35,28,46
-35,28,45
-35,29,45
-35,29,45
-35,28,45
-35,28,45
-35,28,45
-34,29,45
-35,28,45
-35,29,46
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,30,45
-35,30,45
-35,30,45
-34,29,45
-34,29,45
-34,29,46
-34,29,45
-35,29,45
-35,30,46
-35,29,46
-35,29,45
-35,29,46
-34,28,46
-34,28,46
-33,27,46
-34,27,45
-34,27,45
-34,27,45
-35,28,45
-35,28,46
-35,28,46
-35,28,46
-35,29,46
-34,28,45
-34,28,45
-35,28,45
-35,28,46
-35,28,46
-35,28,45
-35,29,45
-35,28,45
-35,28,45
-34,28,46
-35,28,46
-35,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,28,45
-35,28,45
-35,28,46
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,28,45
-35,28,46
-35,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,28,45
-35,28,46
-35,28,45
-35,28,45
-35,28,45
-35,28,45
-35,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,28,45
-35,29,45
-35,29,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,45
-35,29,45
-35,30,45
-35,29,45
-34,29,46
-34,28,46
-34,28,46
-34,28,45
-34,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,28,45
-35,28,46
-35,28,45
-35,28,45
-35,28,46
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,28,45
-35,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,45
-35,30,45
-35,30,45
-35,29,45
-34,29,45
-34,29,45
-34,28,45
-34,28,45
-34,28,45
-35,28,45
-35,28,45
-35,29,45
-35,29,46
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,46
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,44
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,29,44
-35,29,44
-35,29,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,45
-35,30,44
-35,30,44
-36,30,44
-36,31,44
-35,30,45
-35,29,45
-35,29,45
-34,29,45
-34,28,45
-35,28,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-35,29,45
-36,29,45
-35,29,45
-35,29,45
-33,29,46
-34,28,44
-36,28,44
-33,28,46
-37,29,44
-38,29,43
-36,29,47
-34,29,48
-32,29,47
-33,28,46
-33,28,46
-35,28,44
-38,27,43
-37,27,42
-34,27,48
-34,28,49
-34,29,49
-33,28,44
-33,27,43
-38,27,41
