id,indra_time,browser_latency,reading_time,attention_esense,meditation_esense,signal_quality,createdAt,updatedAt,label,raw_len,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_q05,raw_q95,raw_abs_mean,raw_clip_ratio,bp_delta,bp_theta,bp_low_alpha,bp_high_alpha,bp_low_beta,bp_high_beta,bp_low_gamma,bp_mid_gamma,split
24,2015-05-09 23:48:04.663,"-1,571",2015-05-09 16:48:06.257,40,81,0,2015-05-09 23:48:07.898,2015-05-09 23:48:07.898+00,color,512.0,38.560546875,41.03047940648425,-136.0,148.0,40.0,-30.0,100.45,46.974609375,0.0,8802.0,23842.0,1892.0,13498.0,10178.0,11207.0,12101.0,21326.0,train
28,2015-05-09 23:48:04.865,-379,2015-05-09 16:48:05.259,66,20,0,2015-05-09 23:48:05.730,2015-05-09 23:48:05.73+00,color,512.0,47.1640625,76.31373129061436,-211.0,289.0,50.0,-102.7,166.24999999999994,71.26171875,0.0,34653.0,39495.0,3548.0,13936.0,10998.0,16504.0,5062.0,4786.0,train
18,2015-05-09 23:48:04.911,-986,2015-05-09 16:48:06.154,60,60,0,2015-05-09 23:48:07.202,2015-05-09 23:48:07.202+00,color,512.0,57.154296875,28.08694684545412,-22.0,153.0,56.5,6.0,100.45,57.634765625,0.0,112208.0,21743.0,315.0,1035.0,5071.0,6111.0,2505.0,1503.0,train
20,2015-05-09 23:48:04.970,1010,2015-05-09 16:48:04.030,51,77,0,2015-05-09 23:48:03.073,2015-05-09 23:48:03.073+00,color,512.0,41.251953125,46.930935335850734,-72.0,262.0,36.0,-22.0,140.0,46.294921875,0.0,46521.0,31845.0,1707.0,3465.0,6747.0,9321.0,6558.0,4224.0,train
29,2015-05-09 23:48:04.993,954632,2015-05-09 17:03:59.571,29,57,0,2015-05-09 23:48:04.993,2015-05-09 23:48:04.993+00,color,512.0,51.7578125,31.762791737579423,-30.0,163.0,53.0,0.0,101.0,52.77734375,0.0,168889.0,38284.0,4285.0,11169.0,5076.0,3714.0,773.0,688.0,train
29,2015-05-09 23:48:04.993,954632,2015-05-09 17:03:59.571,29,57,0,2015-05-09 23:48:04.993,2015-05-09 23:48:04.993+00,color,512.0,51.7578125,31.762791737579423,-30.0,163.0,53.0,0.0,101.0,52.77734375,0.0,168889.0,38284.0,4285.0,11169.0,5076.0,3714.0,773.0,688.0,train
23,2015-05-09 23:48:05.049,1540,2015-05-09 16:48:03.762,40,61,0,2015-05-09 23:48:02.276,2015-05-09 23:48:02.276+00,color,512.0,28.896484375,39.150937730026094,-98.0,131.0,27.0,-37.45,96.45,39.576171875,0.0,331316.0,51086.0,35548.0,12835.0,19723.0,11819.0,7969.0,1617.0,test
16,2015-05-09 23:48:05.083,-57,2015-05-09 16:48:05.258,41,40,0,2015-05-09 23:48:05.419,2015-05-09 23:48:05.419+00,color,512.0,46.75,29.51151787861817,-57.0,169.0,43.0,1.5500000000000007,94.34999999999997,47.734375,0.0,118129.0,152466.0,2596.0,13865.0,20482.0,8632.0,8803.0,3217.0,train
17,2015-05-09 23:48:05.237,31,2015-05-09 16:48:05.308,43,64,0,2015-05-09 23:48:05.344,2015-05-09 23:48:05.344+00,color,512.0,46.576171875,26.52147675178475,-10.0,145.0,43.5,8.55,94.79999999999995,46.666015625,0.0,42110.0,16746.0,11994.0,2576.0,9445.0,5408.0,6763.0,1947.0,train
26,2015-05-09 23:48:05.319,"-1,162",2015-05-09 16:48:07.002,66,47,0,2015-05-09 23:48:08.261,2015-05-09 23:48:08.261+00,color,512.0,42.865234375,40.65502979461851,-69.0,134.0,42.0,-25.45,105.45,48.966796875,0.0,66894.0,72739.0,64966.0,10962.0,19736.0,25587.0,14858.0,14965.0,train
30,2015-05-09 23:48:05.391,772,2015-05-09 16:48:04.713,66,63,0,2015-05-09 23:48:04.001,2015-05-09 23:48:04.001+00,color,512.0,54.181640625,29.598950421566464,-26.0,161.0,53.0,10.55,103.89999999999998,54.611328125,0.0,105991.0,15683.0,2623.0,7377.0,1813.0,3518.0,688.0,1355.0,train
22,2015-05-09 23:48:05.473,7775,2015-05-09 19:47:57.992,43,50,0,2015-05-09 23:47:50.365,2015-05-09 23:47:50.365+00,color,512.0,53.36328125,91.37049439224567,-248.0,327.0,53.5,-97.45,201.0,84.640625,0.0,210848.0,27524.0,6685.0,6459.0,2067.0,2282.0,4492.0,6552.0,train
24,2015-05-09 23:48:05.560,"-1,572",2015-05-09 16:48:07.248,57,74,0,2015-05-09 23:48:08.877,2015-05-09 23:48:08.876+00,color,512.0,37.724609375,66.49362883486404,-196.0,344.0,36.5,-70.45,152.0,57.275390625,0.0,58378.0,44863.0,12422.0,5434.0,6017.0,19010.0,6606.0,14203.0,train
19,2015-05-09 23:48:05.661,14880,2015-05-09 16:47:50.792,87,61,0,2015-05-09 23:47:36.114,2015-05-09 23:47:36.114+00,color,512.0,38.697265625,30.1071678346402,-50.0,139.0,38.5,-7.0,85.44999999999999,41.400390625,0.0,31508.0,6113.0,36004.0,7058.0,5852.0,11204.0,4303.0,5620.0,train
27,2015-05-09 23:48:05.727,-937,2015-05-09 16:48:06.661,78,14,0,2015-05-09 23:48:07.657,2015-05-09 23:48:07.657+00,color,512.0,37.923828125,42.558829441967255,-102.0,148.0,39.5,-35.45,108.0,47.275390625,0.0,13768.0,9570.0,7623.0,7110.0,6598.0,80783.0,37915.0,16479.0,train
28,2015-05-09 23:48:05.765,-379,2015-05-09 16:48:06.246,67,14,0,2015-05-09 23:48:06.679,2015-05-09 23:48:06.679+00,color,512.0,47.2890625,108.92531862070037,-249.0,337.0,52.0,-122.9,257.45,93.45703125,0.0,77605.0,23597.0,2748.0,3993.0,3176.0,4724.0,1819.0,2719.0,train
21,2015-05-09 23:48:05.826,-40,2015-05-09 16:48:05.914,67,30,0,2015-05-09 23:48:06.014,2015-05-09 23:48:06.014+00,color,512.0,46.427734375,24.989737197086395,-10.0,123.0,45.0,5.100000000000001,89.0,46.681640625,0.0,7232.0,45909.0,11290.0,8629.0,5870.0,3605.0,3999.0,3203.0,train
20,2015-05-09 23:48:05.875,1010,2015-05-09 16:48:05.045,43,66,0,2015-05-09 23:48:04.086,2015-05-09 23:48:04.086+00,color,512.0,40.07421875,32.39077739615319,-105.0,167.0,38.0,-3.0,100.0,42.51171875,0.0,724192.0,213251.0,35707.0,7737.0,13644.0,8714.0,3308.0,3888.0,train
16,2015-05-09 23:48:05.989,-58,2015-05-09 16:48:06.262,56,38,0,2015-05-09 23:48:06.382,2015-05-09 23:48:06.382+00,color,512.0,47.29296875,31.47432158619981,-41.0,166.0,48.0,-2.0,97.0,49.09765625,0.0,7859.0,11125.0,18037.0,6065.0,21981.0,11274.0,3026.0,3457.0,train
29,2015-05-09 23:48:06.004,954637,2015-05-09 17:04:00.582,38,61,0,2015-05-09 23:48:06.004,2015-05-09 23:48:06.004+00,color,512.0,54.6328125,47.47217459564965,-68.0,219.0,51.5,-8.899999999999999,153.24999999999994,57.87890625,0.0,29166.0,20480.0,7313.0,18165.0,8807.0,8327.0,3469.0,1793.0,train
29,2015-05-09 23:48:06.004,954637,2015-05-09 17:04:00.582,38,61,0,2015-05-09 23:48:06.004,2015-05-09 23:48:06.004+00,color,512.0,54.6328125,47.47217459564965,-68.0,219.0,51.5,-8.899999999999999,153.24999999999994,57.87890625,0.0,29166.0,20480.0,7313.0,18165.0,8807.0,8327.0,3469.0,1793.0,train
18,2015-05-09 23:48:06.110,-986,2015-05-09 16:48:07.156,78,66,0,2015-05-09 23:48:08.203,2015-05-09 23:48:08.203+00,color,512.0,65.830078125,84.13540306215569,-158.0,296.0,70.0,-110.7,217.0,91.236328125,0.0,16294.0,15290.0,7201.0,10070.0,4240.0,12222.0,3413.0,4798.0,train
25,2015-05-09 23:48:06.119,-228,2015-05-09 16:48:06.730,70,84,0,2015-05-09 23:48:07.021,2015-05-09 23:48:07.021+00,color,512.0,59.294921875,23.442435596853976,5.0,138.0,58.0,23.0,98.45,59.294921875,0.0,20953.0,5145.0,10203.0,6056.0,4987.0,4260.0,3143.0,2203.0,val
17,2015-05-09 23:48:06.146,31,2015-05-09 16:48:06.289,44,53,0,2015-05-09 23:48:06.318,2015-05-09 23:48:06.318+00,color,512.0,45.341796875,27.636987838243883,-36.0,114.0,48.0,-0.4499999999999993,89.0,46.599609375,0.0,21418.0,18218.0,6491.0,12970.0,4358.0,4391.0,1650.0,1804.0,train
23,2015-05-09 23:48:06.257,1540,2015-05-09 16:48:04.757,64,66,0,2015-05-09 23:48:03.269,2015-05-09 23:48:03.269+00,color,512.0,19.27734375,36.64538194567408,-92.0,116.0,20.0,-40.45,83.44999999999999,32.984375,0.0,36717.0,43664.0,11209.0,21947.0,8553.0,23749.0,1990.0,4168.0,test
30,2015-05-09 23:48:06.296,772,2015-05-09 16:48:05.685,66,57,0,2015-05-09 23:48:04.970,2015-05-09 23:48:04.97+00,color,512.0,50.45703125,56.63315777825322,-113.0,282.0,49.0,-47.6,140.4999999999999,60.08984375,0.0,13703.0,11510.0,6328.0,3246.0,13822.0,16005.0,3688.0,8558.0,train
26,2015-05-09 23:48:06.317,"-1,162",2015-05-09 16:48:07.991,67,35,0,2015-05-09 23:48:09.218,2015-05-09 23:48:09.218+00,color,512.0,50.318359375,39.28499403949744,-57.0,145.0,51.0,-10.0,115.0,53.724609375,0.0,74768.0,47607.0,11456.0,13804.0,11379.0,15183.0,6956.0,7330.0,train
24,2015-05-09 23:48:06.458,"-1,572",2015-05-09 16:48:08.247,57,51,0,2015-05-09 23:48:09.882,2015-05-09 23:48:09.882+00,color,512.0,41.46875,57.62092413730883,-152.0,235.0,38.0,-51.0,133.0,56.3984375,0.0,499161.0,84834.0,11641.0,10431.0,6038.0,11852.0,2644.0,3748.0,train
27,2015-05-09 23:48:06.640,-937,2015-05-09 16:48:07.712,80,13,0,2015-05-09 23:48:08.710,2015-05-09 23:48:08.71+00,color,512.0,38.900390625,49.90698222541023,-113.0,168.0,43.0,-49.0,115.0,52.681640625,0.0,5080.0,50883.0,1967.0,15015.0,14812.0,25763.0,11108.0,16201.0,train
28,2015-05-09 23:48:06.666,-379,2015-05-09 16:48:07.263,75,38,0,2015-05-09 23:48:07.696,2015-05-09 23:48:07.696+00,color,512.0,51.31640625,83.08204649372186,-182.0,261.0,59.0,-116.9,201.0,81.28125,0.0,57097.0,10453.0,7991.0,3568.0,6483.0,2846.0,3251.0,1894.0,train
22,2015-05-09 23:48:06.680,7775,2015-05-09 19:47:58.980,48,63,0,2015-05-09 23:47:51.351,2015-05-09 23:47:51.351+00,color,512.0,48.994140625,182.4123772014737,-554.0,648.0,66.0,-342.4,310.45,144.361328125,0.0,126062.0,22458.0,11441.0,14360.0,3458.0,4155.0,4264.0,5201.0,train
21,2015-05-09 23:48:06.730,-40,2015-05-09 16:48:06.888,66,41,0,2015-05-09 23:48:06.985,2015-05-09 23:48:06.985+00,color,512.0,48.283203125,25.495095099155645,-22.0,116.0,49.0,3.1000000000000014,89.0,48.986328125,0.0,4365.0,8423.0,4085.0,13385.0,6936.0,12613.0,1756.0,876.0,train
20,2015-05-09 23:48:06.781,1010,2015-05-09 16:48:06.022,40,63,0,2015-05-09 23:48:05.066,2015-05-09 23:48:05.066+00,color,512.0,46.53125,33.30539030603755,-68.0,155.0,52.0,-11.0,90.89999999999998,50.5078125,0.0,427019.0,38910.0,23690.0,5040.0,5129.0,10403.0,3298.0,4137.0,train
29,2015-05-09 23:48:06.971,954637,2015-05-09 17:04:01.551,37,57,0,2015-05-09 23:48:06.971,2015-05-09 23:48:06.971+00,color,512.0,47.947265625,49.01015472288058,-42.0,212.0,39.0,-15.349999999999998,151.24999999999994,51.291015625,0.0,86502.0,51419.0,83082.0,21210.0,9439.0,9846.0,3691.0,3393.0,train
29,2015-05-09 23:48:06.971,954637,2015-05-09 17:04:01.551,37,57,0,2015-05-09 23:48:06.971,2015-05-09 23:48:06.971+00,color,512.0,47.947265625,49.01015472288058,-42.0,212.0,39.0,-15.349999999999998,151.24999999999994,51.291015625,0.0,86502.0,51419.0,83082.0,21210.0,9439.0,9846.0,3691.0,3393.0,train
18,2015-05-09 23:48:07.010,-986,2015-05-09 16:48:08.177,61,67,0,2015-05-09 23:48:09.224,2015-05-09 23:48:09.224+00,color,512.0,42.177734375,79.31433245238179,-174.0,317.0,56.0,-139.45,134.79999999999995,74.263671875,0.0,58753.0,13421.0,2434.0,7552.0,9857.0,2195.0,880.0,690.0,train
17,2015-05-09 23:48:07.055,516,2015-05-09 16:48:07.299,44,54,0,2015-05-09 23:48:07.327,2015-05-09 23:48:07.327+00,color,512.0,48.125,26.977710707174545,-30.0,132.0,52.0,1.0,90.0,49.04296875,0.0,27128.0,5482.0,8992.0,10577.0,4037.0,6473.0,4253.0,4226.0,train
23,2015-05-09 23:48:07.166,1540,2015-05-09 16:48:05.726,57,48,0,2015-05-09 23:48:04.242,2015-05-09 23:48:04.242+00,color,512.0,23.869140625,46.74528369471058,-121.0,163.0,21.0,-55.0,104.45,41.205078125,0.0,19995.0,124658.0,8495.0,8102.0,6827.0,13328.0,2337.0,3614.0,test
19,2015-05-09 23:48:07.176,14880,2015-05-09 16:47:52.383,80,48,0,2015-05-09 23:47:37.684,2015-05-09 23:47:37.684+00,color,512.0,43.443359375,86.14377921875496,-190.0,353.0,50.0,-134.04999999999998,213.84999999999985,72.314453125,0.0,24679.0,18098.0,4692.0,1921.0,10062.0,3303.0,11791.0,2782.0,train
16,2015-05-09 23:48:07.199,-58,2015-05-09 16:48:07.247,50,41,0,2015-05-09 23:48:07.368,2015-05-09 23:48:07.368+00,color,512.0,41.888671875,146.38159580501772,-380.0,491.0,57.5,-294.35,308.1499999999999,108.130859375,0.0,36449.0,25937.0,1433.0,20165.0,7402.0,5901.0,3107.0,2536.0,train
30,2015-05-09 23:48:07.201,772,2015-05-09 16:48:06.702,61,24,0,2015-05-09 23:48:05.991,2015-05-09 23:48:05.991+00,color,512.0,61.525390625,35.60058565622428,-52.0,156.0,64.0,3.0,118.0,63.021484375,0.0,790086.0,55721.0,699.0,6627.0,11002.0,11590.0,4938.0,2256.0,train
26,2015-05-09 23:48:07.323,"-1,163",2015-05-09 16:48:08.985,61,47,0,2015-05-09 23:48:10.214,2015-05-09 23:48:10.214+00,color,512.0,41.05078125,52.44887167532442,-92.0,204.0,39.5,-41.0,139.45,53.33203125,0.0,45965.0,31804.0,9866.0,17682.0,10596.0,6658.0,20457.0,8336.0,train
25,2015-05-09 23:48:07.325,-228,2015-05-09 16:48:07.891,66,84,0,2015-05-09 23:48:08.179,2015-05-09 23:48:08.179+00,color,512.0,56.9609375,24.42651682334372,-9.0,124.0,58.0,12.0,98.0,57.09375,0.0,21064.0,9462.0,3504.0,2797.0,3139.0,3373.0,2791.0,2148.0,val
27,2015-05-09 23:48:07.551,-938,2015-05-09 16:48:08.668,60,13,0,2015-05-09 23:48:09.669,2015-05-09 23:48:09.669+00,color,512.0,35.767578125,43.96708067630851,-97.0,154.0,39.5,-42.0,102.89999999999998,47.134765625,0.0,323113.0,215172.0,22772.0,10222.0,7143.0,36190.0,30024.0,39660.0,train
28,2015-05-09 23:48:07.564,-379,2015-05-09 16:48:08.232,64,35,0,2015-05-09 23:48:08.667,2015-05-09 23:48:08.667+00,color,512.0,49.9609375,78.76105104441595,-180.0,308.0,51.0,-105.45,178.45,74.88671875,0.0,1032655.0,196221.0,24498.0,15209.0,13333.0,20454.0,10623.0,10763.0,train
22,2015-05-09 23:48:07.587,7688,2015-05-09 19:47:59.978,37,64,0,2015-05-09 23:47:52.346,2015-05-09 23:47:52.346+00,color,512.0,55.51953125,181.01238629864608,-499.0,644.0,64.5,-279.7,359.44999999999976,143.05859375,0.0,799926.0,228536.0,25062.0,43450.0,11269.0,36587.0,14175.0,10906.0,train
21,2015-05-09 23:48:07.638,-40,2015-05-09 16:48:07.903,66,47,0,2015-05-09 23:48:07.999,2015-05-09 23:48:07.999+00,color,512.0,47.28125,25.449379136582092,-17.0,144.0,45.0,4.550000000000001,88.0,47.6171875,0.0,12279.0,14154.0,3039.0,2406.0,8724.0,6819.0,1991.0,3162.0,train
24,2015-05-09 23:48:07.661,"-1,572",2015-05-09 16:48:09.269,53,43,0,2015-05-09 23:48:10.900,2015-05-09 23:48:10.9+00,color,512.0,32.060546875,140.59779683444876,-410.0,464.0,44.0,-265.35,257.84999999999985,104.357421875,0.0,330016.0,95206.0,45032.0,6334.0,2741.0,5378.0,12641.0,10755.0,train
18,2015-05-09 23:48:07.910,-986,2015-05-09 16:48:09.149,54,54,0,2015-05-09 23:48:10.197,2015-05-09 23:48:10.197+00,color,512.0,61.927734375,52.704147840131554,-130.0,185.0,64.0,-23.0,144.0,68.705078125,0.0,11952.0,48137.0,4438.0,4949.0,5091.0,4695.0,737.0,1183.0,train
29,2015-05-09 23:48:07.987,954637,2015-05-09 17:04:02.567,37,70,0,2015-05-09 23:48:07.987,2015-05-09 23:48:07.987+00,color,512.0,41.669921875,38.08987154161059,-70.0,178.0,38.0,-8.0,108.45,45.357421875,0.0,203194.0,18834.0,44572.0,16530.0,9497.0,8582.0,2866.0,4767.0,train
29,2015-05-09 23:48:07.987,954637,2015-05-09 17:04:02.567,37,70,0,2015-05-09 23:48:07.987,2015-05-09 23:48:07.987+00,color,512.0,41.669921875,38.08987154161059,-70.0,178.0,38.0,-8.0,108.45,45.357421875,0.0,203194.0,18834.0,44572.0,16530.0,9497.0,8582.0,2866.0,4767.0,train
20,2015-05-09 23:48:07.992,1010,2015-05-09 16:48:07.009,44,64,0,2015-05-09 23:48:06.056,2015-05-09 23:48:06.056+00,color,512.0,48.185546875,118.6176348893038,-406.0,284.0,49.0,-181.45,244.9,91.583984375,0.0,10153.0,37210.0,14546.0,1848.0,3846.0,12792.0,11894.0,6084.0,train
23,2015-05-09 23:48:08.073,1540,2015-05-09 16:48:06.741,64,47,0,2015-05-09 23:48:05.254,2015-05-09 23:48:05.254+00,color,512.0,22.685546875,52.87120208447296,-113.0,162.0,26.0,-74.45,108.0,46.767578125,0.0,43391.0,92926.0,43099.0,22944.0,19073.0,18146.0,12907.0,6380.0,test
16,2015-05-09 23:48:08.106,-58,2015-05-09 16:48:08.247,34,35,0,2015-05-09 23:48:08.407,2015-05-09 23:48:08.407+00,color,512.0,48.3203125,28.41968771648175,-10.0,132.0,48.0,3.0,98.0,48.64453125,0.0,311753.0,80421.0,6129.0,5003.0,1414.0,1370.0,714.0,629.0,train
25,2015-05-09 23:48:08.197,-228,2015-05-09 16:48:09.056,74,80,0,2015-05-09 23:48:09.344,2015-05-09 23:48:09.344+00,color,512.0,56.625,135.97212202782598,-222.0,473.0,71.0,-162.9,316.0999999999998,118.10546875,0.0,29606.0,6672.0,3269.0,4592.0,4061.0,6996.0,2418.0,2366.0,val
26,2015-05-09 23:48:08.317,"-1,163",2015-05-09 16:48:09.968,66,41,0,2015-05-09 23:48:11.194,2015-05-09 23:48:11.194+00,color,512.0,49.21875,47.275900226093,-84.0,177.0,48.0,-29.45,121.45,56.58203125,0.0,150418.0,17580.0,5668.0,670.0,2131.0,5171.0,3602.0,2412.0,train
19,2015-05-09 23:48:08.390,14880,2015-05-09 16:47:53.504,69,35,0,2015-05-09 23:47:38.796,2015-05-09 23:47:38.796+00,color,512.0,42.318359375,28.113230433967377,-55.0,128.0,43.0,-3.0,87.0,44.189453125,0.0,52798.0,85843.0,4217.0,6910.0,6385.0,5605.0,5016.0,3072.0,train
30,2015-05-09 23:48:08.406,772,2015-05-09 16:48:07.713,67,35,0,2015-05-09 23:48:07.001,2015-05-09 23:48:07.001+00,color,512.0,52.19921875,30.38848979284177,-23.0,132.0,53.0,3.0,102.45,52.90625,0.0,14607.0,10456.0,5749.0,8253.0,8595.0,11453.0,28277.0,7443.0,train
22,2015-05-09 23:48:08.406,7688,2015-05-09 19:48:00.991,43,57,0,2015-05-09 23:47:53.366,2015-05-09 23:47:53.366+00,color,512.0,60.703125,128.57570783971744,-504.0,529.0,71.0,-156.39999999999998,236.69999999999996,114.1328125,0.0,998633.0,183102.0,70406.0,33120.0,46262.0,23821.0,15463.0,14325.0,train
27,2015-05-09 23:48:08.463,-938,2015-05-09 16:48:09.676,66,21,0,2015-05-09 23:48:10.672,2015-05-09 23:48:10.672+00,color,512.0,38.646484375,44.76904739692236,-120.0,221.0,38.0,-38.0,107.0,47.841796875,0.0,32105.0,42170.0,20312.0,10700.0,11891.0,22652.0,11592.0,23320.0,train
21,2015-05-09 23:48:08.547,-40,2015-05-09 16:48:08.877,75,47,0,2015-05-09 23:48:08.975,2015-05-09 23:48:08.975+00,color,512.0,45.111328125,27.951082209345383,-37.0,163.0,45.0,-2.4499999999999997,84.0,46.783203125,0.0,1806.0,7698.0,7304.0,4079.0,4493.0,15423.0,4393.0,5491.0,train
24,2015-05-09 23:48:08.562,"-1,570",2015-05-09 16:48:10.238,40,53,0,2015-05-09 23:48:11.865,2015-05-09 23:48:11.865+00,color,512.0,49.72265625,52.3038489185484,-87.0,264.0,44.0,-29.0,142.34999999999997,57.7109375,0.0,395088.0,34096.0,18919.0,19565.0,5006.0,3460.0,985.0,2440.0,train
17,2015-05-09 23:48:08.749,516,2015-05-09 16:48:08.283,50,47,0,2015-05-09 23:48:08.312,2015-05-09 23:48:08.312+00,color,512.0,43.07421875,31.458218188211937,-18.0,183.0,40.0,2.0,91.0,43.765625,0.0,11226.0,24678.0,3964.0,6250.0,7422.0,6012.0,3662.0,1206.0,train
28,2015-05-09 23:48:08.764,-379,2015-05-09 16:48:09.231,47,34,0,2015-05-09 23:48:09.674,2015-05-09 23:48:09.674+00,color,512.0,46.025390625,49.39933478490538,-94.0,178.0,43.0,-33.45,151.0,54.302734375,0.0,74623.0,110923.0,16162.0,11876.0,9888.0,8574.0,3654.0,8185.0,train
20,2015-05-09 23:48:08.899,1011,2015-05-09 16:48:08.012,38,67,0,2015-05-09 23:48:07.055,2015-05-09 23:48:07.055+00,color,512.0,28.359375,167.8086700854857,-362.0,552.0,42.0,-307.45,307.5999999999999,126.640625,0.0,383335.0,113237.0,18941.0,4791.0,12051.0,17770.0,6076.0,7776.0,train
29,2015-05-09 23:48:08.970,954636,2015-05-09 17:04:03.551,38,77,0,2015-05-09 23:48:08.970,2015-05-09 23:48:08.97+00,color,512.0,39.734375,54.04551530524411,-138.0,153.0,52.0,-70.0,109.0,58.05859375,0.0,265219.0,66896.0,9384.0,44034.0,14481.0,9961.0,3986.0,8170.0,train
29,2015-05-09 23:48:08.970,954636,2015-05-09 17:04:03.551,38,77,0,2015-05-09 23:48:08.970,2015-05-09 23:48:08.97+00,color,512.0,39.734375,54.04551530524411,-138.0,153.0,52.0,-70.0,109.0,58.05859375,0.0,265219.0,66896.0,9384.0,44034.0,14481.0,9961.0,3986.0,8170.0,train
23,2015-05-09 23:48:08.980,1540,2015-05-09 16:48:07.727,81,44,0,2015-05-09 23:48:06.242,2015-05-09 23:48:06.242+00,color,512.0,26.90234375,71.83473216005497,-151.0,219.0,24.0,-103.45,176.89999999999998,57.28515625,0.0,384520.0,59398.0,50339.0,9566.0,14366.0,53308.0,10669.0,6027.0,test
16,2015-05-09 23:48:09.017,-58,2015-05-09 16:48:09.247,41,57,0,2015-05-09 23:48:09.365,2015-05-09 23:48:09.365+00,color,512.0,44.849609375,31.830956701533683,-44.0,134.0,49.0,-10.9,91.45,48.107421875,0.0,57548.0,8665.0,13531.0,17582.0,2464.0,6088.0,2336.0,1261.0,train
18,2015-05-09 23:48:09.110,-986,2015-05-09 16:48:10.165,53,78,0,2015-05-09 23:48:11.218,2015-05-09 23:48:11.218+00,color,512.0,60.736328125,68.94820015973828,-136.0,300.0,54.0,-37.45,190.69999999999996,70.537109375,0.0,498717.0,44922.0,11369.0,30579.0,34876.0,17928.0,9215.0,4396.0,train
25,2015-05-09 23:48:09.137,-228,2015-05-09 16:48:10.425,66,74,0,2015-05-09 23:48:10.717,2015-05-09 23:48:10.717+00,color,512.0,63.083984375,23.055189757400736,-19.0,124.0,65.0,23.55,99.0,63.376953125,0.0,1142342.0,101831.0,24114.0,23847.0,11884.0,10672.0,2459.0,3739.0,val
19,2015-05-09 23:48:09.300,14880,2015-05-09 16:47:54.703,69,30,0,2015-05-09 23:47:40.121,2015-05-09 23:47:40.121+00,color,512.0,41.71875,29.05576198772801,-69.0,128.0,41.0,-4.449999999999999,88.0,43.67578125,0.0,18148.0,15964.0,478.0,16651.0,4526.0,10424.0,8856.0,2419.0,train
30,2015-05-09 23:48:09.311,773,2015-05-09 16:48:08.675,80,27,0,2015-05-09 23:48:07.960,2015-05-09 23:48:07.96+00,color,512.0,54.775390625,46.53197762027381,-57.0,205.0,55.0,-17.0,134.45,59.232421875,0.0,5892.0,20886.0,5376.0,4957.0,9608.0,14409.0,3802.0,6475.0,train
26,2015-05-09 23:48:09.317,"-1,163",2015-05-09 16:48:10.952,60,48,0,2015-05-09 23:48:12.178,2015-05-09 23:48:12.178+00,color,512.0,60.439453125,92.80808199761444,-180.0,324.0,53.5,-116.35,244.9,84.501953125,0.0,72860.0,34911.0,31704.0,52944.0,21177.0,12157.0,8035.0,10172.0,train
24,2015-05-09 23:48:09.462,"-1,570",2015-05-09 16:48:11.256,41,63,0,2015-05-09 23:48:12.885,2015-05-09 23:48:12.885+00,ready,512.0,38.71484375,152.1709460143857,-403.0,539.0,50.0,-259.45,319.69999999999993,113.34765625,0.0,73171.0,32513.0,21582.0,32621.0,17932.0,29154.0,18144.0,15016.0,train
22,2015-05-09 23:48:09.618,7688,2015-05-09 19:48:01.992,54,63,0,2015-05-09 23:47:54.365,2015-05-09 23:47:54.365+00,ready,512.0,53.4140625,200.0869352987498,-728.0,885.0,68.0,-283.35,314.79999999999995,147.83984375,0.0,278032.0,42562.0,30964.0,16425.0,8391.0,13940.0,7730.0,3644.0,train
28,2015-05-09 23:48:09.664,-379,2015-05-09 16:48:10.232,54,47,0,2015-05-09 23:48:10.668,2015-05-09 23:48:10.668+00,ready,512.0,47.306640625,54.109785271724185,-97.0,193.0,50.0,-43.45,134.45,59.650390625,0.0,644370.0,47052.0,28065.0,31560.0,12562.0,38060.0,8318.0,12163.0,train
17,2015-05-09 23:48:09.665,516,2015-05-09 16:48:09.260,50,41,0,2015-05-09 23:48:09.289,2015-05-09 23:48:09.289+00,ready,512.0,48.830078125,26.83522553811308,-26.0,135.0,51.0,2.1000000000000014,91.0,49.783203125,0.0,25082.0,39551.0,10444.0,6429.0,9930.0,8266.0,1547.0,1979.0,train
27,2015-05-09 23:48:09.676,-938,2015-05-09 16:48:10.656,57,14,0,2015-05-09 23:48:11.654,2015-05-09 23:48:11.654+00,ready,512.0,40.642578125,45.7578031211975,-106.0,155.0,41.0,-43.9,119.34999999999997,50.904296875,0.0,491979.0,21507.0,2823.0,3052.0,14613.0,30341.0,12083.0,21616.0,train
21,2015-05-09 23:48:09.760,-39,2015-05-09 16:48:09.887,93,48,0,2015-05-09 23:48:09.992,2015-05-09 23:48:09.992+00,ready,512.0,40.9296875,73.03744048364746,-194.0,212.0,49.0,-101.45,149.0,69.0703125,0.0,8505.0,12962.0,10884.0,4627.0,12056.0,15005.0,2184.0,2213.0,train
20,2015-05-09 23:48:09.804,1011,2015-05-09 16:48:09.012,41,70,0,2015-05-09 23:48:08.054,2015-05-09 23:48:08.054+00,ready,512.0,44.482421875,38.46893637741394,-74.0,189.0,42.0,-12.45,111.24999999999994,47.826171875,0.0,867445.0,201789.0,19028.0,43410.0,15444.0,14788.0,6858.0,2586.0,train
